id,length_ft,NumTowers,WetRad_ft,Degrees,Comment,CountyName,Long,Lat,MapYear
366,1470,7,1470,180,,Berkeley,-80.06121252,33.4353462,2022
367,1160,6,1160,200,,Berkeley,-79.92606415,33.38377435,2022
368,1240,6,1240,200,,Berkeley,-79.92110083,33.37813961,2022
369,1340,6,1340,180,,Berkeley,-79.92871569,33.37523079,2022
370,537,3,537,270,,Berkeley,-79.93219119,33.37028037,2022
371,920,5,920,260,,Berkeley,-80.30916634,33.25390456,2022
372,940,4,940,200,,Berkeley,-80.31438545,33.25246833,2022
373,1390,7,1390,180,,Berkeley,-80.28148513,33.21430191,2022
374,1270,6,1270,180,,Berkeley,-80.28854279,33.20992432,2022
2333,880,4,880,180,,Calhoun,-80.64649448,33.73318545,2022
2334,1160,6,1160,180,,Calhoun,-80.65072175,33.73195944,2022
2335,1460,7,1460,360,,Calhoun,-80.64208072,33.72774211,2022
2336,1260,6,1260,330,,Calhoun,-80.65572609,33.72989881,2022
2337,825,4,825,180,,Calhoun,-80.65739124,33.73288264,2022
2338,1250,7,1250,360,,Calhoun,-80.86760013,33.72666374,2022
2339,1145,6,1145,360,,Calhoun,-80.66860327,33.72377571,2022
2340,600,3,600,180,,Calhoun,-80.66366554,33.72146744,2022
2341,1000,5,1000,180,,Calhoun,-80.65861235,33.7200492,2022
2342,785,5,785,280,,Calhoun,-80.64869692,33.72503139,2022
2343,1600,8,1600,360,,Calhoun,-80.64231606,33.72220609,2022
2344,1550,8,1550,270,,Calhoun,-80.62730748,33.71658477,2022
2345,750,5,750,200,,Calhoun,-80.63960297,33.71541022,2022
2346,1350,6,1350,180,,Calhoun,-80.66255988,33.71729022,2022
2347,1400,8,1400,360,,Calhoun,-80.66747097,33.71714987,2022
2348,1490,7,1490,360,,Calhoun,-80.72361992,33.71517014,2022
2349,580,3,580,360,,Calhoun,-80.71776302,33.71740103,2022
2350,600,3,600,360,,Calhoun,-80.72884184,33.71953952,2022
2351,900,6,900,360,,Calhoun,-80.74794447,33.71545085,2022
2352,1350,6,1350,180,,Calhoun,-80.99388087,33.71699105,2022
2354,850,4,850,360,,Calhoun,-80.7612446,33.70968041,2022
2355,1900,10,1900,180,,Calhoun,-80.7617175,33.70646951,2022
2356,1650,9,1650,360,,Calhoun,-80.75405114,33.70601793,2022
2357,625,4,625,360,,Calhoun,-80.74773688,33.71003778,2022
2358,1300,6,1300,180,,Calhoun,-80.67451678,33.70804035,2022
2359,1590,8,1590,200,,Calhoun,-80.65909081,33.70871632,2022
2360,1150,6,1150,300,,Calhoun,-80.64271903,33.70983001,2022
2361,1185,5,1185,360,,Calhoun,-80.63571872,33.71184125,2022
2362,1210,6,1210,180,,Calhoun,-80.63128942,33.70748626,2022
2363,1020,6,1020,360,,Calhoun,-80.63837298,33.70444152,2022
2364,1085,6,1085,180,,Calhoun,-80.66213138,33.7007428,2022
2365,1625,7,1625,180,,Calhoun,-80.66725672,33.70276811,2022
2366,980,5,980,360,,Calhoun,-80.66880198,33.70024131,2022
2367,800,5,800,360,,Calhoun,-80.68282923,33.70013048,2022
2368,1050,5,1050,360,,Calhoun,-80.68953313,33.69806632,2022
2369,585,3,588,360,,Calhoun,-80.69417558,33.70056548,2022
2370,1100,5,1100,360,,Calhoun,-80.69974718,33.69822148,2022
2371,1250,6,1250,360,,Calhoun,-80.73065574,33.69698573,2022
2372,585,4,585,360,,Calhoun,-80.74128608,33.69967055,2022
2373,1105,7,1105,180,,Calhoun,-80.745036,33.69778925,2022
2374,1600,12,1600,360,,Calhoun,-80.748706,33.70147978,2022
2375,900,6,900,360,,Calhoun,-80.75669207,33.70011386,2022
2376,1425,6,1425,360,,Calhoun,-80.76270993,33.69650085,2022
2377,1050,5,1054,360,,Calhoun,-80.76877109,33.70077327,2022
2378,745,4,745,360,,Calhoun,-80.88911834,33.70400101,2022
2379,900,5,900,180,,Calhoun,-80.96883919,33.70478783,2022
2380,1118,5,1118,270,,Calhoun,-80.92401994,33.70057102,2022
2381,720,5,720,330,,Calhoun,-80.69333967,33.70421157,2022
2382,890,5,890,360,,Calhoun,-80.65706931,33.6969414,2022
2383,1480,8,1480,180,,Calhoun,-80.65335269,33.6913138,2022
2384,1600,8,1600,180,,Calhoun,-80.67648499,33.69549228,2022
2385,1385,7,1385,360,,Calhoun,-80.68137388,33.69380207,2022
2386,525,3,525,230,,Calhoun,-80.95947104,33.69727666,2022
2387,655,4,655,280,,Calhoun,-80.95619402,33.69657843,2022
2388,1360,7,1360,360,,Calhoun,-80.8963118,33.69035228,2022
2389,770,4,770,360,,Calhoun,-80.80027245,33.69074021,2022
2390,700,4,700,360,,Calhoun,-80.76962698,33.68998374,2022
2391,720,5,720,360,,Calhoun,-80.75688356,33.69300267,2022
2392,750,4,750,360,,Calhoun,-80.7528822,33.69023451,2022
2393,935,6,935,360,,Calhoun,-80.75292383,33.69622169,2022
2394,1125,5,1125,360,,Calhoun,-80.73772765,33.69536274,2022
2395,1250,6,1250,260,,Calhoun,-80.73772099,33.68923903,2022
2396,1750,11,1750,360,,Calhoun,-80.70123416,33.69443729,2022
2397,1260,6,1260,360,,Calhoun,-80.65014394,33.68691967,2022
2398,660,3,666,360,,Calhoun,-80.67785541,33.68566713,2022
2399,800,4,800,360,,Calhoun,-80.67428533,33.68281283,2022
2400,1147,6,1147,360,,Calhoun,-80.69373098,33.68875688,2022
2401,1450,8,1450,180,,Calhoun,-80.7092169,33.68814448,2022
2402,725,5,725,360,,Calhoun,-80.7506892,33.68710256,2022
2403,825,4,825,340,,Calhoun,-80.77233951,33.68603846,2022
2404,1345,7,1345,220,,Calhoun,-80.89643336,33.68171819,2022
2405,945,5,945,180,,Calhoun,-80.92175034,33.68791725,2022
2407,770,4,770,360,,Calhoun,-80.96681936,33.674302,2022
2408,1755,12,1755,360,,Calhoun,-80.73279879,33.67801295,2022
2409,1325,7,1325,360,,Calhoun,-80.6893483,33.67457361,2022
2410,1000,6,1000,360,,Calhoun,-80.64989417,33.67764435,2022
2411,1185,7,1185,360,,Calhoun,-80.92307247,33.6674118,2022
2412,754,4,754,270,,Calhoun,-80.91845,33.67103574,2022
2413,1360,8,1360,360,,Calhoun,-80.91611546,33.66813937,2022
2413,825,5,825,270,,Calhoun,-80.66674885,33.66708612,2022
2414,1458,7,1458,360,,Calhoun,-80.86181816,33.6680285,2022
2415,754,4,754,360,,Calhoun,-80.68753661,33.66788161,2022
2416,1195,9,1195,90,,Calhoun,-80.68484573,33.66940048,2022
2417,1055,5,1055,250,,Calhoun,-80.67971372,33.67527063,2022
2418,1489,9,1489,270,,Calhoun,-80.67899771,33.67175912,2022
2419,595,3,595,360,,Calhoun,-80.68295744,33.66654009,2022
2420,1385,7,1385,180,,Calhoun,-80.67443852,33.66561433,2022
2422,1288,8,1288,360,,Calhoun,-80.65883937,33.66388195,2022
2423,1380,7,1380,360,,Calhoun,-80.64773613,33.6715568,2022
2424,802,4,802,180,,Calhoun,-80.68276761,33.66247663,2022
2425,1125,6,1125,180,,Calhoun,-80.91813363,33.66293953,2022
2426,550,3,550,360,,Calhoun,-80.96363559,33.66438365,2022
2427,970,5,970,180,,Calhoun,-80.98453992,33.65377251,2022
2428,860,6,860,360,,Calhoun,-80.72600719,33.65722839,2022
2429,1185,6,1185,360,,Calhoun,-80.72156456,33.65386122,2022
2430,790,4,790,360,,Calhoun,-80.68025989,33.65849243,2022
2431,585,3,622,180,,Calhoun,-80.6727334,33.65364314,2022
2432,789,4,793,360,,Calhoun,-80.67027786,33.65558733,2022
2433,790,4,797,360,,Calhoun,-80.66710741,33.66004474,2022
2434,1488,7,1488,360,,Calhoun,-80.66249382,33.65376512,2022
2436,995,5,995,360,,Calhoun,-80.63882645,33.64738893,2022
2436,1050,5,1050,360,,Calhoun,-80.64448353,33.65141061,2022
2437,1385,7,1385,360,,Calhoun,-80.66606391,33.650919,2022
2438,685,3,685,360,,Calhoun,-80.67083291,33.64649808,2022
2439,1485,8,1485,290,,Calhoun,-80.68396319,33.64418773,2022
2440,1590,9,1590,180,,Calhoun,-80.73599145,33.64761072,2022
2441,1080,6,1080,360,,Calhoun,-80.7341176,33.64107512,2022
2442,1180,6,1180,180,,Calhoun,-80.82751268,33.64340034,2022
2443,620,3,635,360,,Calhoun,-80.86026957,33.64800255,2022
2444,2000,11,2000,180,,Calhoun,-80.83450632,33.64516317,2022
2445,1280,7,1280,270,,Calhoun,-80.82627381,33.65018666,2022
2446,760,4,760,360,,Calhoun,-80.55474817,33.63846125,2022
2447,1200,6,1200,270,,Calhoun,-80.57437533,33.64148269,2022
2448,725,4,725,360,,Calhoun,-80.62002383,33.64426489,2022
2449,1750,9,1750,210,,Calhoun,-80.86783352,33.63130545,2022
2450,455,3,455,150,,Calhoun,-80.88455082,33.62402011,2022
2451,845,6,845,300,,Calhoun,-80.83876495,33.62354175,2022
2452,1150,6,1150,220,,Calhoun,-80.76954289,33.62932352,2022
2453,1285,6,1285,180,,Calhoun,-80.7668853,33.62723963,2022
2454,1580,8,1580,270,,Calhoun,-80.75845797,33.62802161,2022
2455,1185,5,1185,360,,Calhoun,-80.70576587,33.63069195,2022
2456,1190,5,1190,360,,Calhoun,-80.6985824,33.63087912,2022
2457,800,4,800,360,,Calhoun,-80.70226406,33.62655747,2022
2458,710,4,710,360,,Calhoun,-80.6899003,33.62697758,2022
2459,815,5,815,360,,Calhoun,-80.68863645,33.63186072,2022
2460,658,3,658,360,,Calhoun,-80.68467505,33.63005765,2022
2461,912,4,912,360,,Calhoun,-80.60926361,33.63441656,2022
2462,1186,6,1186,360,,Calhoun,-80.59109013,33.63405055,2022
2463,1258,6,1258,360,,Calhoun,-80.58536284,33.63073146,2022
2464,735,4,735,200,,Calhoun,-80.57214486,33.63601366,2022
2465,1206,6,1206,360,,Calhoun,-80.56734922,33.63431258,2022
2466,995,5,995,360,,Calhoun,-80.54688282,33.62728746,2022
2467,695,4,695,180,,Calhoun,-80.54568391,33.62480212,2022
2468,685,3,685,360,,Calhoun,-80.61624476,33.62084207,2022
2469,631,3,631,360,,Calhoun,-80.66758309,33.61741431,2022
2470,725,4,725,180,,Calhoun,-80.67050543,33.62070479,2022
2471,1190,6,1190,180,,Calhoun,-80.67389735,33.622793,2022
2471,585,3,585,360,,Calhoun,-80.67430198,33.61594582,2022
2472,590,3,590,360,,Calhoun,-80.67798363,33.6200933,2022
2473,1585,8,1585,270,,Calhoun,-80.68294912,33.61995186,2022
2475,1050,5,1050,360,,Calhoun,-80.66837174,33.61173162,2022
2476,1690,8,1690,360,,Calhoun,-80.68007868,33.61008399,2022
2477,1250,6,1250,360,,Calhoun,-80.70160637,33.60843853,2022
2478,700,3,700,360,,Calhoun,-80.7269433,33.6105886,2022
2479,985,5,994,360,,Calhoun,-80.74159804,33.61011032,2022
2480,420,2,420,360,,Calhoun,-80.74323132,33.61780627,2022
2481,800,4,800,180,,Calhoun,-80.74755688,33.61699239,2022
2482,1150,6,1150,360,,Calhoun,-80.75005949,33.61232835,2022
2483,400,2,400,360,,Calhoun,-80.74404533,33.60141974,2022
2484,1065,5,1065,90,,Calhoun,-80.7456549,33.60550295,2022
2485,1085,5,1092,360,,Calhoun,-80.73843158,33.60145484,2022
2486,1190,6,1190,360,,Calhoun,-80.7354706,33.60347563,2022
2487,825,5,825,260,,Calhoun,-80.73041797,33.60726694,2022
2488,1060,5,1060,360,,Calhoun,-80.7111558,33.6002327,2022
2489,1484,8,1484,180,,Calhoun,-80.69634036,33.60277791,2022
2490,1725,9,1725,360,,Calhoun,-80.6907714,33.60466043,2022
2491,1390,7,1390,360,,Calhoun,-80.67656186,33.60183004,2022
2492,900,4,900,360,,Calhoun,-80.6638328,33.60774962,2022
2493,1000,5,1000,360,,Calhoun,-80.66012104,33.60383107,2022
2494,785,4,785,280,,Calhoun,-80.59028512,33.60471309,2022
2495,872,5,872,360,,Calhoun,-80.58829621,33.60022831,2022
2496,1126,6,1126,270,,Calhoun,-80.5502513,33.60010982,2022
2497,870,5,870,360,,Calhoun,-80.55551468,33.59748554,2022
2498,782,4,782,180,,Calhoun,-80.55117332,33.59511133,2022
2499,790,4,790,360,,Calhoun,-80.55621541,33.59357091,2022
2500,420,2,420,360,,Calhoun,-80.56810938,33.59663197,2022
2501,1388,7,1388,300,,Calhoun,-80.66734699,33.59987504,2022
2502,1280,7,1280,360,,Calhoun,-80.67872727,33.59622384,2022
2503,325,2,325,360,,Calhoun,-80.68273935,33.59791781,2022
2504,907,5,907,180,,Calhoun,-80.68731253,33.5939242,2022
2505,730,4,730,360,,Calhoun,-80.70745457,33.59544267,2022
2506,775,4,775,360,,Calhoun,-80.7321013,33.59789148,2022
2507,835,4,835,360,,Calhoun,-80.73446693,33.59302013,2022
2508,588,3,588,170,,Calhoun,-80.73605806,33.59504331,2022
2509,652,4,652,360,,Calhoun,-80.7430917,33.59817234,2022
2510,1452,8,1452,360,,Calhoun,-80.75618429,33.58491817,2022
2511,980,5,980,180,,Calhoun,-80.73744898,33.59249787,2022
2512,485,3,485,360,,Calhoun,-80.72419833,33.58614712,2022
2513,900,5,900,360,,Calhoun,-80.72033114,33.58777545,2022
2514,1455,8,1455,180,,Calhoun,-80.69186464,33.58865324,2022
2515,175,1,175,360,,Calhoun,-80.67633531,33.59061947,2022
2516,193,1,193,360,,Calhoun,-80.67493384,33.59155209,2022
2517,1130,6,1130,270,,Calhoun,-80.67008669,33.59017839,2022
2518,1275,7,1275,180,,Calhoun,-80.64194157,33.58796637,2022
2519,1510,8,1510,180,,Calhoun,-80.63826406,33.5846219,2022
2520,498,3,508,360,,Calhoun,-80.63706808,33.59144018,2022
2521,510,3,510,360,,Calhoun,-80.56240871,33.59070505,2022
2522,1125,7,1125,360,,Calhoun,-80.60578021,33.5835246,2022
2523,1045,5,1045,270,,Calhoun,-80.62089596,33.5834061,2022
2524,700,5,700,180,,Calhoun,-80.62262935,33.58028531,2022
2525,1060,5,1060,360,,Calhoun,-80.62893065,33.57881925,2022
2526,585,3,608,360,,Calhoun,-80.6451054,33.58174257,2022
2527,1180,6,1180,90,,Calhoun,-80.68478358,33.58300668,2022
2528,910,5,910,360,,Calhoun,-80.69542625,33.57869195,2022
2529,710,4,710,360,,Calhoun,-80.70073178,33.58244924,2022
2530,905,5,905,360,,Calhoun,-80.71915097,33.58147043,2022
2531,755,4,755,360,,Calhoun,-80.72361878,33.57855588,2022
2532,1475,7,1475,360,,Calhoun,-80.73230151,33.5774629,2022
2533,935,5,935,360,,Calhoun,-80.72015728,33.57461406,2022
2534,780,4,780,200,,Calhoun,-80.70211743,33.57159831,2022
2535,700,4,700,360,,Calhoun,-80.67084976,33.57152368,2022
2536,385,2,385,360,,Calhoun,-80.67244792,33.57411949,2022
2537,1170,6,1170,360,,Calhoun,-80.66167881,33.5737888,2022
2538,900,6,900,180,,Calhoun,-80.62671255,33.57622358,2022
2539,1300,7,1300,360,,Calhoun,-80.61612608,33.57600118,2022
2540,655,4,655,360,,Calhoun,-80.61129649,33.57269136,2022
2541,955,5,955,360,,Calhoun,-80.5919465,33.57035013,2022
2542,553,3,553,360,,Calhoun,-80.57540295,33.57537785,2022
2543,450,2,450,360,,Calhoun,-80.57418062,33.57182804,2022
2544,1208,6,1208,360,,Calhoun,-80.57653746,33.56404603,2022
2545,800,4,800,200,,Calhoun,-80.62089948,33.57015112,2022
2546,1448,8,1448,360,,Calhoun,-80.62405364,33.56555625,2022
2547,1282,6,1282,360,,Calhoun,-80.65981722,33.56779811,2022
2548,625,3,625,360,,Calhoun,-80.70147817,33.56193579,2022
2549,675,4,678,360,,Calhoun,-80.70175214,33.55632187,2022
2550,1655,9,1655,360,,Calhoun,-80.69434793,33.55912009,2022
2551,260,1,260,360,,Calhoun,-80.68398626,33.56174261,2022
2552,582,3,582,360,,Calhoun,-80.6823038,33.55892984,2022
2553,1358,7,1358,360,,Calhoun,-80.63083966,33.5605221,2022
2554,1000,5,1000,270,,Calhoun,-80.62555696,33.55558717,2022
2555,570,3,570,180,,Calhoun,-80.62633672,33.55799906,2022
2556,588,3,588,180,,Calhoun,-80.6305692,33.55569255,2022
2557,885,5,885,360,,Calhoun,-80.60953676,33.55748683,2022
2558,425,3,425,360,,Calhoun,-80.60661442,33.55609356,2022
2559,902,5,910,360,,Calhoun,-80.62084679,33.55192531,2022
2560,1500,9,1500,360,,Calhoun,-80.63536016,33.55350014,2022
2561,903,5,903,270,,Calhoun,-80.62494228,33.54803204,2022
2562,1008,5,1008,180,,Calhoun,-80.64959604,33.5488634,2022
2563,910,5,910,360,,Calhoun,-80.6991705,33.55242586,2022
2564,754,4,754,360,,Calhoun,-80.65415518,33.54471237,2022
2565,1700,9,1700,180,,Calhoun,-80.65077622,33.54272753,2022
2566,1485,9,1485,360,,Calhoun,-80.6047739,33.54324863,2022
2567,1275,6,1275,300,,Calhoun,-80.5939802,33.53411434,2022
2568,1455,7,1455,180,,Calhoun,-80.59911537,33.53535572,2022
2569,1608,9,1608,180,,Calhoun,-80.60793158,33.53445397,2022
2570,800,4,800,220,,Calhoun,-80.62094162,33.53405578,2022
2571,1450,8,1450,360,,Calhoun,-80.64102571,33.53694256,2022
2572,1125,5,1125,180,,Calhoun,-80.67838042,33.53241326,2022
2573,888,4,888,180,,Calhoun,-80.67485394,33.53786771,2022
2574,445,2,445,360,,Calhoun,-80.68379659,33.53143242,2022
2575,1285,7,1285,270,,Calhoun,-80.66866503,33.53106936,2022
2576,725,4,725,300,,Calhoun,-80.66217055,33.53020562,2022
2577,972,5,972,360,,Calhoun,-80.65224441,33.53178084,2022
2578,770,4,770,360,,Calhoun,-80.62255383,33.52911056,2022
2579,984,5,984,360,,Calhoun,-80.66683857,33.52488538,2022
2580,735,4,735,180,,Calhoun,-80.66574269,33.52227639,2022
2581,848,4,848,360,,Calhoun,-80.66791337,33.52064243,2022
2582,1100,5,1100,180,,Calhoun,-80.66331209,33.51667453,2022
2583,1285,7,1285,360,,Calhoun,-80.68626934,33.52350037,2022
2584,695,3,695,360,,Calhoun,-80.6896202,33.5170523,2022
2585,878,4,880,360,,Calhoun,-80.69021731,33.51202118,2022
2586,902,5,902,360,,Calhoun,-80.67692978,33.51390715,2022
2587,808,4,808,360,,Calhoun,-80.66666997,33.5110811,2022
2588,792,4,792,360,,Calhoun,-80.66289762,33.51457191,2022
2589,1128,6,1128,360,,Calhoun,-80.63512131,33.50991552,2022
2590,635,3,635,180,,Calhoun,-80.64053748,33.50828132,2022
2591,942,5,942,330,,Calhoun,-80.65262376,33.50609064,2022
2592,745,4,745,360,,Calhoun,-80.67082518,33.50345178,2022
2593,594,3,594,360,,Calhoun,-80.67370186,33.50627222,2022
2594,1285,7,1285,360,,Calhoun,-80.67866141,33.50481076,2022
2595,1325,7,1325,360,,Calhoun,-80.68525073,33.50907499,2022
2596,420,2,420,360,,Calhoun,-80.68066701,33.5007367,2022
2597,1085,5,1085,360,,Calhoun,-80.67434112,33.49990487,2022
2598,854,4,854,270,,Calhoun,-80.66200897,33.49718382,2022
2599,425,2,428,180,,Calhoun,-80.65796265,33.50046138,2022
2600,1420,7,1420,180,,Calhoun,-80.65831741,33.50203128,2022
2601,625,3,625,270,,Calhoun,-80.65536345,33.4967181,2022
2602,595,3,595,270,,Calhoun,-80.64686337,33.49813283,2022
2603,405,2,405,360,,Calhoun,-80.64476645,33.49658336,2022
2604,958,5,958,360,,Calhoun,-80.6242117,33.49425471,2022
2605,925,5,925,180,,Calhoun,-80.62590118,33.49174731,2022
2606,775,4,775,180,,Calhoun,-80.65563391,33.49271981,2022
2607,680,4,680,180,,Calhoun,-80.65987693,33.4957925,2022
2608,956,5,956,360,,Calhoun,-80.66165773,33.49156862,2022
2609,405,2,405,180,,Calhoun,-80.65741471,33.49027388,2022
2610,705,4,705,180,,Calhoun,-80.65433782,33.48907872,2022
2611,698,4,698,270,,Calhoun,-80.66527905,33.48803002,2022
2612,988,5,988,180,,Calhoun,-80.67325227,33.49549959,2022
2613,745,4,750,360,,Calhoun,-80.6718473,33.49077186,2022
2614,1355,7,1355,360,,Calhoun,-80.65982775,33.48581538,2022
2615,978,5,978,360,,Calhoun,-80.6551773,33.48072971,2022
2616,945,5,945,180,,Calhoun,-80.64980679,33.48681432,2022
2617,845,4,845,270,,Calhoun,-80.64597472,33.48672643,2022
2618,420,2,420,360,,Calhoun,-80.64942042,33.48293276,2022
2619,430,2,430,180,,Calhoun,-80.65211445,33.48168476,2022
2620,718,4,718,180,,Calhoun,-80.64465054,33.48447076,2022
2621,398,2,398,330,,Calhoun,-80.64077984,33.4852705,2022
2622,2252,13,2252,360,,Calhoun,-80.63270476,33.48636319,2022
2623,788,4,788,270,,Calhoun,-80.62288751,33.48641885,2022
2624,1900,11,1900,160,,Calhoun,-80.62601358,33.47632345,2022
2625,1510,8,1510,180,,Calhoun,-80.63626988,33.47836841,2022
2626,1210,6,1210,200,,Calhoun,-80.65383203,33.47763891,2022
2627,658,3,658,180,,Calhoun,-80.64455219,33.47349032,2022
2628,595,3,595,360,,Calhoun,-80.63036899,33.47159468,2022
2629,1620,9,1620,360,,Calhoun,-80.61686018,33.4716943,2022
3406,758,4,758,180,,Calhoun,-80.96794501,33.67631408,2022
5329,965,7,965,180,,Calhoun,-80.7211943,33.66117421,2022
5330,390,2,390,360,,Calhoun,-80.96478829,33.69865979,2022
5331,545,3,545,270,,Calhoun,-80.91893069,33.67467362,2022
5332,570,3,570,180,,Calhoun,-80.91974155,33.66182089,2022
5333,700,4,700,360,,Calhoun,-80.89252252,33.70698508,2022
5334,620,4,620,360,,Calhoun,-80.87816994,33.64778556,2022
5335,360,2,360,360,,Calhoun,-80.87731105,33.64612977,2022
5336,740,4,740,180,,Calhoun,-80.8760227,33.64835473,2022
5337,500,3,500,360,,Calhoun,-80.87353078,33.64930021,2022
5338,830,4,830,360,,Calhoun,-80.85061187,33.61549656,2022
5339,830,4,830,180,,Calhoun,-80.85166853,33.65542438,2022
5340,670,5,670,360,,Calhoun,-80.84195512,33.64992581,2022
5341,1210,7,1210,330,,Calhoun,-80.82790202,33.634209,2022
5342,650,4,650,240,,Calhoun,-80.83440024,33.65501047,2022
5343,570,3,570,300,,Calhoun,-80.83156928,33.65267749,2022
5344,810,5,810,360,,Calhoun,-80.81664034,33.65028801,2022
5345,410,2,410,360,,Calhoun,-80.81758399,33.64410702,2022
5346,915,5,915,360,,Calhoun,-80.81593966,33.64068236,2022
5347,1300,6,1300,140,,Calhoun,-80.79133686,33.67796527,2022
5348,1230,6,1230,160,,Calhoun,-80.76276733,33.63388908,2022
5349,1420,7,1420,160,,Calhoun,-80.7661916,33.6806032,2022
5350,1480,8,1480,230,,Calhoun,-80.75859717,33.68916063,2022
5351,515,3,515,360,,Calhoun,-80.73267213,33.61342604,2022
5352,635,4,635,360,,Calhoun,-80.73448597,33.635738,2022
5353,970,5,970,360,,Calhoun,-80.73787635,33.65933759,2022
5354,1475,9,1475,360,,Calhoun,-80.73858832,33.70474988,2022
5355,1110,5,1110,260,,Calhoun,-80.71290626,33.59262395,2022
5356,860,5,860,360,,Calhoun,-80.69884751,33.59262395,2022
5357,890,4,890,180,,Calhoun,-80.71505914,33.59551865,2022
5358,550,3,550,360,,Calhoun,-80.70250912,33.59622467,2022
5359,420,2,420,260,,Calhoun,-80.67958172,33.68278731,2022
5360,395,2,395,360,,Calhoun,-80.68535383,33.66059571,2022
5361,365,2,365,360,,Calhoun,-80.68251157,33.65570894,2022
5362,410,2,410,360,,Calhoun,-80.6827602,33.65341831,2022
5363,995,6,995,180,,Calhoun,-80.68676366,33.63849483,2022
5364,760,4,760,270,,Calhoun,-80.68518714,33.63382792,2022
5365,950,5,950,180,,Calhoun,-80.68057623,33.63346566,2022
5366,1220,6,1220,360,,Calhoun,-80.68950986,33.61629652,2022
5367,800,4,800,360,,Calhoun,-80.69553343,33.61017898,2022
5368,895,5,895,360,,Calhoun,-80.69704779,33.61546362,2022
5369,755,4,755,360,,Calhoun,-80.68121475,33.57696259,2022
5370,500,3,500,360,,Calhoun,-80.68266696,33.50448419,2022
5371,750,4,750,150,,Calhoun,-80.65808394,33.47324923,2022
5372,350,2,350,360,,Calhoun,-80.66495509,33.48330238,2022
5373,850,6,850,180,,Calhoun,-80.65432628,33.51133713,2022
5374,670,4,670,360,,Calhoun,-80.65690861,33.52526277,2022
5375,350,2,350,360,,Calhoun,-80.66525458,33.52772873,2022
5376,550,3,550,180,,Calhoun,-80.6609262,33.52899584,2022
5377,555,3,555,300,,Calhoun,-80.6558463,33.56797497,2022
5378,330,2,330,360,,Calhoun,-80.65195302,33.56980647,2022
5379,950,5,950,180,,Calhoun,-80.67143636,33.59336293,2022
5380,1100,6,1100,360,,Calhoun,-80.67337452,33.60821187,2022
5381,1590,8,1590,180,,Calhoun,-80.65554116,33.59869566,2022
5382,460,3,460,260,,Calhoun,-80.6613274,33.48016826,2022
5383,465,3,465,360,,Calhoun,-80.65791442,33.47944245,2022
5384,330,2,330,360,,Calhoun,-80.64271991,33.4768455,2022
5385,670,3,670,200,,Calhoun,-80.65208298,33.49333553,2022
5386,650,3,650,180,,Calhoun,-80.65012222,33.49602152,2022
5387,910,5,910,360,,Calhoun,-80.65981868,33.72851382,2022
5388,890,5,890,180,,Calhoun,-80.64339233,33.71575844,2022
5389,440,2,440,360,,Calhoun,-80.64239782,33.48770882,2022
5390,310,2,310,360,,Calhoun,-80.62256414,33.56188226,2022
5391,790,4,790,180,,Calhoun,-80.58550738,33.63603909,2022
5392,510,3,510,180,,Calhoun,-80.57672631,33.63716818,2022
5393,555,3,555,200,,Calhoun,-80.5615657,33.62889258,2022
509,536,3,603,360,,Chesterfield,-80.2060872,34.71865005,2022
5476,665,4,665,360,,Claredon,-80.37413411,33.73842553,2022
2134,1385,7,1385,360,,Clarendon,-80.00800142,33.92849663,2022
2135,1905,9,1905,180,,Clarendon,-80.0047934,33.93159878,2022
2136,1895,10,1895,360,,Clarendon,-79.99532544,33.9251094,2022
2137,224,1,224,360,,Clarendon,-79.99408243,33.93081839,2022
2138,1700,9,1700,360,Corner system,Clarendon,-80.01476285,33.92365861,2022
2139,1265,6,1265,360,,Clarendon,-80.02300926,33.9182147,2022
2140,2223,12,2223,360,,Clarendon,-80.0129559,33.91398175,2022
2142,272,1,272,360,Corner system,Clarendon,-79.99854127,33.92003316,2022
2143,1354,6,1354,180,,Clarendon,-79.99437318,33.91735485,2022
2144,1180,6,1180,270,,Clarendon,-80.00261179,33.91450157,2022
2145,478,4,478,270,,Clarendon,-79.98598823,33.85741426,2022
2146,807,4,807,180,,Clarendon,-80.03738291,33.85652624,2022
2147,1480,7,1480,360,,Clarendon,-80.12165395,33.85651004,2022
2148,565,4,565,360,,Clarendon,-80.16063803,33.84896804,2022
2149,585,3,591,360,,Clarendon,-80.05531582,33.85410847,2022
2150,455,2,462,360,,Clarendon,-80.05171558,33.85169711,2022
2151,781,4,781,360,,Clarendon,-80.07868325,33.84380784,2022
2152,789,6,789,360,,Clarendon,-80.10263803,33.84063119,2022
2153,891,5,891,360,,Clarendon,-80.11033806,33.83976083,2022
2154,489,3,489,360,,Clarendon,-80.15796273,33.84543989,2022
2155,514,3,517,360,,Clarendon,-80.04168564,33.83286572,2022
2156,406,3,406,360,,Clarendon,-80.03867665,33.83355299,2022
2157,292,2,292,360,,Clarendon,-80.03803466,33.83514146,2022
2158,307,2,307,360,,Clarendon,-80.034772,33.83514956,2022
2159,561,5,561,360,,Clarendon,-80.03573792,33.83285924,2022
2160,362,3,362,360,,Clarendon,-80.03193669,33.83163057,2022
2161,687,5,687,270,,Clarendon,-80.02277314,33.83416407,2022
2162,353,2,353,360,,Clarendon,-80.02101693,33.83615774,2022
2163,903,7,903,180,,Clarendon,-80.01508092,33.83439423,2022
